	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
HNRNPLL	1.37370559887717e-78	0.319434090840015	0.307	0.157	2.33832167040872e-74	Regulatory T cells	HNRNPLL
RHOG	5.04936276716456e-78	0.358242482139339	0.516	0.337	8.59502530226751e-74	Regulatory T cells	RHOG
RPL39	7.92309146498579e-78	0.30241766764901	1	0.99	1.34866862916988e-73	Regulatory T cells	RPL39
RPS23	1.18692583898173e-77	0.273401917978574	0.999	0.992	2.02038516311471e-73	Regulatory T cells	RPS23
HINT1	1.94463614005754e-77	0.328487784291786	0.894	0.798	3.31015963760594e-73	Regulatory T cells	HINT1
TMA7	4.54411944479887e-77	0.304827693399009	0.932	0.86	7.73500011893664e-73	Regulatory T cells	TMA7
IRF1	1.85875771054121e-76	0.451558471694619	0.616	0.469	3.16397737488326e-72	Regulatory T cells	IRF1
RHOF	3.01461591291004e-76	0.30832576865686	0.389	0.224	5.13147920695548e-72	Regulatory T cells	RHOF
RPS13	3.62422153838657e-76	0.293970993048466	0.999	0.99	6.16914990264162e-72	Regulatory T cells	RPS13
ARID5A	3.85382250796624e-76	0.339894840002078	0.358	0.201	6.55997667306013e-72	Regulatory T cells	ARID5A
ARHGAP4	9.29467719151076e-76	0.285597339026407	0.327	0.172	1.58213995153896e-71	Regulatory T cells	ARHGAP4
IFITM1	1.04247352811883e-74	0.263652574168062	0.916	0.754	1.77449843956387e-70	Regulatory T cells	IFITM1
SUN2	1.06118901049443e-74	0.30433810668092	0.354	0.195	1.80635593366362e-70	Regulatory T cells	SUN2
WAS	1.09224548239115e-74	0.296284766175016	0.411	0.24	1.85922026012622e-70	Regulatory T cells	WAS
CD44	1.74025562669084e-74	0.315014101437194	0.689	0.536	2.96226312775315e-70	Regulatory T cells	CD44
RPL37	7.20368982875959e-74	0.296745440528738	1	0.988	1.22621208265146e-69	Regulatory T cells	RPL37
RPL6	9.79364894690033e-74	0.271451045137336	0.999	0.989	1.66707492374137e-69	Regulatory T cells	RPL6
PPP1R18	1.38242482065049e-73	0.361428409050301	0.492	0.324	2.35316352971127e-69	Regulatory T cells	PPP1R18
RACK1	6.20985939204055e-73	0.251831904977535	0.997	0.974	1.05704226571314e-68	Regulatory T cells	RACK1
SEPTIN9	1.9399110436491e-72	0.380787237147169	0.533	0.385	3.3021165784995e-68	Regulatory T cells	SEPTIN9
ELOVL5	1.96596250178815e-72	0.331321760940089	0.375	0.223	3.34646137054379e-68	Regulatory T cells	ELOVL5
FNBP1	3.4297051287829e-72	0.338141653704047	0.402	0.244	5.83804407021426e-68	Regulatory T cells	FNBP1
RPS15	1.04746227511215e-71	0.261866054877407	1	0.996	1.78299028469591e-67	Regulatory T cells	RPS15
TRIM22	1.1276342534105e-70	0.326675262236232	0.371	0.215	1.91945902615536e-66	Regulatory T cells	TRIM22
YPEL5	9.42842806123979e-70	0.497968805227644	0.49	0.353	1.60490702458424e-65	Regulatory T cells	YPEL5
USP15	6.21512597126644e-69	0.360376496740314	0.371	0.226	1.05793874282897e-64	Regulatory T cells	USP15
SF1	7.38127601744511e-69	0.406501810815627	0.573	0.455	1.25644080368951e-64	Regulatory T cells	SF1
EPB41	9.2245693235335e-69	0.260920459797606	0.258	0.126	1.57020619025187e-64	Regulatory T cells	EPB41
CNBP	1.39895753398634e-68	0.334766633961486	0.791	0.719	2.38130551435154e-64	Regulatory T cells	CNBP
UCP2	1.09459864289501e-67	0.443813093793616	0.496	0.336	1.86322580993589e-63	Regulatory T cells	UCP2
RPL36AL	5.15234498787963e-67	0.295166638191683	0.911	0.902	8.7703216383687e-63	Regulatory T cells	RPL36AL
RAP1A	6.56245047285514e-66	0.345158723259448	0.439	0.293	1.1170603194894e-61	Regulatory T cells	RAP1A
RPL4	2.43741293461638e-64	0.312391575632589	0.931	0.87	4.148964297304e-60	Regulatory T cells	RPL4
HNRNPA1	5.32523707617431e-64	0.267071567735103	0.943	0.838	9.06461855106392e-60	Regulatory T cells	HNRNPA1
RABGAP1L	9.53681457472757e-64	0.335406957749734	0.365	0.223	1.62335657691013e-59	Regulatory T cells	RABGAP1L
RPS2	3.58633604658259e-63	0.395627932406928	0.961	0.867	6.10466121849288e-59	Regulatory T cells	RPS2
HNRNPA2B1	5.40832181514246e-63	0.295894312223014	0.928	0.835	9.20604539373549e-59	Regulatory T cells	HNRNPA2B1
CYLD	5.67134649783869e-63	0.268321873221619	0.302	0.166	9.65376600862102e-59	Regulatory T cells	CYLD
ODF2L	8.87269299523681e-63	0.271361178122066	0.284	0.154	1.51030980164921e-58	Regulatory T cells	ODF2L
PHLDA1	2.27461968454586e-62	0.330888300540308	0.361	0.212	3.87185762703397e-58	Regulatory T cells	PHLDA1
BUB3	2.56019553532077e-62	0.324260313713097	0.446	0.303	4.35796484022302e-58	Regulatory T cells	BUB3
CORO1B	1.13307105307492e-61	0.501029711745538	0.486	0.373	1.92871354654413e-57	Regulatory T cells	CORO1B
TPT1	1.64475619840286e-61	0.267533055672003	1	0.997	2.79970400092136e-57	Regulatory T cells	TPT1
KLF2	6.4104420392808e-61	0.58105971220182	0.346	0.217	1.09118544392638e-56	Regulatory T cells	KLF2
G3BP2	9.40268947762708e-61	0.338887864596558	0.403	0.261	1.60052580288168e-56	Regulatory T cells	G3BP2
RPL10A	1.28283854454176e-60	0.25188209248186	0.988	0.949	2.18364777051899e-56	Regulatory T cells	RPL10A
RPL10	1.4741138010326e-60	0.259850298723156	1	0.998	2.50923651211769e-56	Regulatory T cells	RPL10
ANAPC16	2.23818348098741e-60	0.381028512909793	0.557	0.462	3.80983592133677e-56	Regulatory T cells	ANAPC16
TOMM7	1.30778833488633e-59	0.309302210892115	0.832	0.765	2.22611730364351e-55	Regulatory T cells	TOMM7
CIB1	1.61792594117054e-59	0.342653258624586	0.671	0.565	2.75403353706049e-55	Regulatory T cells	CIB1
LDLRAD4	2.03424131395227e-59	0.280683267493635	0.276	0.147	3.46268556460955e-55	Regulatory T cells	LDLRAD4
AKNA	2.90739157930728e-59	0.251674026731369	0.294	0.161	4.94896194629686e-55	Regulatory T cells	AKNA
SH3KBP1	4.90866300927735e-59	0.300298266577045	0.396	0.252	8.35552617439191e-55	Regulatory T cells	SH3KBP1
ANP32B	5.17647528221484e-59	0.330240054151334	0.606	0.494	8.8113962253861e-55	Regulatory T cells	ANP32B
PFKFB3	6.91154636346656e-59	0.325217390030765	0.304	0.173	1.17648342198928e-54	Regulatory T cells	PFKFB3
AAK1	2.39650213987747e-58	0.252270290824951	0.295	0.165	4.07932594249943e-54	Regulatory T cells	AAK1
ANXA6	3.49133765014387e-58	0.313883615568449	0.483	0.336	5.94295494807489e-54	Regulatory T cells	ANXA6
RPL17	1.03107114152362e-57	0.283737435186141	0.833	0.745	1.75508929710151e-53	Regulatory T cells	RPL17
RBL2	1.69515219631748e-57	0.27739240915741	0.329	0.196	2.88548806857162e-53	Regulatory T cells	RBL2
HLA-F	1.85382147294547e-57	0.293060914566713	0.572	0.426	3.15557491124779e-53	Regulatory T cells	HLA-F
CCND3	2.31100707673034e-57	0.28276398217771	0.357	0.219	3.93379624601038e-53	Regulatory T cells	CCND3
TMEM123	1.23347596881808e-55	0.33598761160774	0.416	0.288	2.09962279412213e-51	Regulatory T cells	TMEM123
CD82	1.31071319849449e-55	0.333558355542776	0.476	0.332	2.23109600647732e-51	Regulatory T cells	CD82
TENT5C	2.56862470151668e-55	0.326932371521527	0.355	0.219	4.37231296692169e-51	Regulatory T cells	TENT5C
OPTN	5.53940962078173e-55	0.277695762819219	0.405	0.265	9.42918305649466e-51	Regulatory T cells	OPTN
SON	1.62990737566083e-54	0.304092907046402	0.758	0.69	2.77442833484987e-50	Regulatory T cells	SON
ARID4B	6.33208475270877e-53	0.328244031762463	0.45	0.322	1.07784746660609e-48	Regulatory T cells	ARID4B
SLFN5	3.2136922165591e-52	0.273143529107971	0.313	0.185	5.4703468910269e-48	Regulatory T cells	SLFN5
MSN	1.30321595042137e-50	0.288059146937065	0.513	0.37	2.21833419080726e-46	Regulatory T cells	MSN
EMP3	1.99372159712782e-50	0.285723896084577	0.694	0.58	3.39371290263097e-46	Regulatory T cells	EMP3
COMMD6	2.16263190412406e-50	0.253416009914354	0.857	0.746	3.68123202719998e-46	Regulatory T cells	COMMD6
MYH9	1.22764874686952e-49	0.320710179155128	0.641	0.539	2.0897036969213e-45	Regulatory T cells	MYH9
NDFIP1	2.00010518585971e-49	0.314449256011781	0.49	0.377	3.40457904737039e-45	Regulatory T cells	NDFIP1
UBE2D3	5.37245605319211e-49	0.292455632649888	0.669	0.6	9.14499469374362e-45	Regulatory T cells	UBE2D3
NCF4	1.76599733923451e-48	0.266877733659997	0.317	0.196	3.00608067084498e-44	Regulatory T cells	NCF4
PSMB9	4.07455927924543e-48	0.252924539317751	0.712	0.597	6.93571480513157e-44	Regulatory T cells	PSMB9
EIF3F	5.54695483454232e-47	0.286068095197462	0.69	0.609	9.44202651935793e-43	Regulatory T cells	EIF3F
HSPH1	8.1933848080026e-46	0.419354399543521	0.712	0.638	1.3946779620182e-41	Regulatory T cells	HSPH1
UBXN1	9.97158750009073e-46	0.2956565059971	0.592	0.501	1.69736362426544e-41	Regulatory T cells	UBXN1
HSPA1A	1.72634274874748e-45	0.613278028384858	0.914	0.857	2.93858062691797e-41	Regulatory T cells	HSPA1A
GBP2	1.75324475390546e-45	0.305619975793492	0.361	0.24	2.98437322009788e-41	Regulatory T cells	GBP2
ISG20	1.53949918016841e-43	0.308544909703996	0.528	0.403	2.62053550448266e-39	Regulatory T cells	ISG20
TAGLN2	2.52281582244565e-43	0.277934869691445	0.827	0.721	4.29433709296698e-39	Regulatory T cells	TAGLN2
CCDC107	5.798760047248e-43	0.266656319661249	0.388	0.273	9.87064935242554e-39	Regulatory T cells	CCDC107
TXNIP	7.9443060047545e-43	0.393673293053454	0.652	0.569	1.35227976812931e-38	Regulatory T cells	TXNIP
PAK2	1.31506014277486e-42	0.322346726163481	0.483	0.383	2.23849537503137e-38	Regulatory T cells	PAK2
UBB	1.42633280100861e-41	0.285365748739756	0.966	0.935	2.42790369387686e-37	Regulatory T cells	UBB
HNRNPDL	7.13456528368572e-41	0.270625727059888	0.713	0.659	1.21444570258898e-36	Regulatory T cells	HNRNPDL
OSTF1	1.07233549371452e-40	0.264628134012264	0.422	0.306	1.82532947740086e-36	Regulatory T cells	OSTF1
UBE2B	1.6219888443207e-40	0.351293142862022	0.503	0.421	2.7609494108027e-36	Regulatory T cells	UBE2B
EIF4A2	8.23611354931733e-40	0.267125607647099	0.696	0.63	1.4019512483648e-35	Regulatory T cells	EIF4A2
RSRP1	1.21328352351473e-39	0.295786045373267	0.559	0.457	2.06525121372677e-35	Regulatory T cells	RSRP1
ABRACL	1.43023274794044e-39	0.265711899095088	0.506	0.39	2.43454218354422e-35	Regulatory T cells	ABRACL
UBC	1.91589872730557e-39	0.277287275606605	0.997	0.988	3.26124281361955e-35	Regulatory T cells	UBC
RPS20	3.03739146526303e-39	0.270812101350838	0.735	0.67	5.17024775217073e-35	Regulatory T cells	RPS20
TAP1	6.14922042810321e-39	0.270860028499495	0.478	0.365	1.04672030127173e-34	Regulatory T cells	TAP1
PRRC2C	1.15341516252104e-38	0.293116250370191	0.631	0.556	1.96334328964331e-34	Regulatory T cells	PRRC2C
TUBA4A	6.61400001444121e-38	0.25910126951861	0.424	0.305	1.12583508245818e-33	Regulatory T cells	TUBA4A
TSPYL2	6.99737155648249e-38	0.310122191103105	0.337	0.229	1.19109258634445e-33	Regulatory T cells	TSPYL2
PRPF38B	2.82645876347103e-37	0.275819089620716	0.395	0.292	4.81119810718039e-33	Regulatory T cells	PRPF38B
RHBDD2	5.11592210476998e-37	0.285040716614256	0.319	0.22	8.70832260673945e-33	Regulatory T cells	RHBDD2
MCL1	1.38008400453692e-36	0.283591462936986	0.641	0.562	2.34917899252274e-32	Regulatory T cells	MCL1
CCNH	4.94582309508082e-36	0.26313982136266	0.311	0.211	8.41878007244657e-32	Regulatory T cells	CCNH
SP100	6.45914067146752e-36	0.281629325481442	0.46	0.364	1.0994749250972e-31	Regulatory T cells	SP100
RBM8A	5.24719757120295e-35	0.270065190315199	0.62	0.561	8.93177970570167e-31	Regulatory T cells	RBM8A
JUN	1.5458185185732e-34	0.389236794506572	0.959	0.907	2.6312922823153e-30	Regulatory T cells	JUN
PAXX	3.16611835532892e-34	0.259033827250675	0.482	0.384	5.38936666444089e-30	Regulatory T cells	PAXX
AHNAK	4.42591926351753e-34	0.330595279300797	0.56	0.48	7.53379977035953e-30	Regulatory T cells	AHNAK
HSPE1	1.53760410451393e-33	0.373964316451231	0.865	0.823	2.61730970670361e-29	Regulatory T cells	HSPE1
STAT3	3.24198822305406e-33	0.287461330497329	0.508	0.426	5.51851235328261e-29	Regulatory T cells	STAT3
RNF19A	6.61430713129219e-33	0.258535622777247	0.323	0.225	1.12588735988856e-28	Regulatory T cells	RNF19A
REL	1.13800915381929e-32	0.291261600151033	0.451	0.35	1.9371191816312e-28	Regulatory T cells	REL
NSD3	1.18594782351181e-31	0.262632308445923	0.385	0.293	2.0187203851818e-27	Regulatory T cells	NSD3
SF3B1	3.51116791391236e-31	0.285587415260267	0.511	0.437	5.97671002306162e-27	Regulatory T cells	SF3B1
CLK1	5.35152987025871e-30	0.265588670801567	0.426	0.336	9.10937414515438e-26	Regulatory T cells	CLK1
DNPH1	6.33134799841188e-29	0.365341125319616	0.459	0.397	1.07772205628967e-24	Regulatory T cells	DNPH1
NOP58	7.17185080458582e-28	0.256624781125353	0.399	0.313	1.2207924439566e-23	Regulatory T cells	NOP58
BRD2	1.53098777433479e-26	0.277105451219109	0.614	0.566	2.60604738947269e-22	Regulatory T cells	BRD2
TLE5	1.78323369412182e-25	0.266496206052366	0.443	0.363	3.03542039413416e-21	Regulatory T cells	TLE5
MPHOSPH8	6.0095943339748e-24	0.261780036988182	0.452	0.385	1.02295314752919e-19	Regulatory T cells	MPHOSPH8
STAT1	1.50950721546534e-20	0.272992999442452	0.414	0.339	2.5694831821651e-16	Regulatory T cells	STAT1
HSPA1B	2.51918082026816e-20	0.582598406732097	0.883	0.907	4.28814959226047e-16	Regulatory T cells	HSPA1B
HSP90AB1	8.16351804492562e-18	0.275916895485337	0.975	0.937	1.38959404160724e-13	Regulatory T cells	HSP90AB1
DNAJB4	3.28498562701358e-17	0.261486880694577	0.294	0.229	5.59170253430251e-13	Regulatory T cells	DNAJB4
HSPD1	4.6691683288134e-16	0.284621339310673	0.758	0.747	7.94785832930617e-12	Regulatory T cells	HSPD1
ANXA1	1.29580358217369e-07	0.519263952631931	0.488	0.486	0.00220571685757606	Regulatory T cells	ANXA1
CCL5	0	3.61930481256928	0.936	0.136	0	Cytotoxic NK/T cells	CCL5
GNLY	0	3.23568644171326	0.34	0.021	0	Cytotoxic NK/T cells	GNLY
NKG7	0	3.06432684960873	0.821	0.059	0	Cytotoxic NK/T cells	NKG7
CCL4	0	2.74045927166046	0.679	0.131	0	Cytotoxic NK/T cells	CCL4
GZMA	0	2.57598709515149	0.829	0.073	0	Cytotoxic NK/T cells	GZMA
GZMB	0	2.29746762998828	0.545	0.02	0	Cytotoxic NK/T cells	GZMB
CD8A	0	2.1589824920496	0.625	0.025	0	Cytotoxic NK/T cells	CD8A
CCL4L2	0	2.01383784341059	0.546	0.108	0	Cytotoxic NK/T cells	CCL4L2
CD71	0	1.95264681209247	0.771	0.205	0	Cytotoxic NK/T cells	CD7
CST7	0	1.93343264531428	0.842	0.148	0	Cytotoxic NK/T cells	CST7
GZMK	0	1.93307920906627	0.483	0.043	0	Cytotoxic NK/T cells	GZMK
CTSW	0	1.81600193910768	0.591	0.028	0	Cytotoxic NK/T cells	CTSW
IFNG	0	1.7463367298607	0.454	0.03	0	Cytotoxic NK/T cells	IFNG
GZMH	0	1.5734766334004	0.471	0.013	0	Cytotoxic NK/T cells	GZMH
CD3D1	0	1.55092417108922	0.83	0.252	0	Cytotoxic NK/T cells	CD3D
CD3E1	0	1.5245250882304	0.927	0.276	0	Cytotoxic NK/T cells	CD3E
PTPRCAP1	0	1.43657566744596	0.866	0.272	0	Cytotoxic NK/T cells	PTPRCAP
CD521	0	1.43415084892363	0.893	0.352	0	Cytotoxic NK/T cells	CD52
PRF1	0	1.43143440445245	0.598	0.05	0	Cytotoxic NK/T cells	PRF1
HCST1	0	1.4094186392246	0.867	0.297	0	Cytotoxic NK/T cells	HCST
XCL1	0	1.38638785777318	0.267	0.014	0	Cytotoxic NK/T cells	XCL1
CD8B	0	1.30222010995981	0.514	0.041	0	Cytotoxic NK/T cells	CD8B
CD691	0	1.29630499548951	0.699	0.248	0	Cytotoxic NK/T cells	CD69
RAC21	0	1.25141085447757	0.932	0.467	0	Cytotoxic NK/T cells	RAC2
EVL1	0	1.21937649031554	0.817	0.276	0	Cytotoxic NK/T cells	EVL
ZNF683	0	1.20682011749684	0.324	0.007	0	Cytotoxic NK/T cells	ZNF683
CORO1A1	0	1.19454693950648	0.934	0.434	0	Cytotoxic NK/T cells	CORO1A
PTPRC1	0	1.18784044001717	0.927	0.431	0	Cytotoxic NK/T cells	PTPRC
CD21	0	1.13525092395553	0.82	0.254	0	Cytotoxic NK/T cells	CD2
TRBC21	0	1.12471613975967	0.725	0.219	0	Cytotoxic NK/T cells	TRBC2
CLEC2B	0	1.11415863417478	0.69	0.237	0	Cytotoxic NK/T cells	CLEC2B
PLAAT4	0	1.10101232590931	0.805	0.359	0	Cytotoxic NK/T cells	PLAAT4
APOBEC3G	0	1.089795464535	0.637	0.155	0	Cytotoxic NK/T cells	APOBEC3G
HLA-B1	0	1.04837382261084	1	0.973	0	Cytotoxic NK/T cells	HLA-B
LCK1	0	1.04590836388629	0.765	0.22	0	Cytotoxic NK/T cells	LCK
CD3G1	0	1.02627443053434	0.665	0.176	0	Cytotoxic NK/T cells	CD3G
HOPX	0	1.02493072577192	0.407	0.067	0	Cytotoxic NK/T cells	HOPX
KLRD1	0	0.984290556838152	0.327	0.006	0	Cytotoxic NK/T cells	KLRD1
LAG3	0	0.967344548182227	0.435	0.052	0	Cytotoxic NK/T cells	LAG3
IL2RB1	0	0.93203858061158	0.545	0.12	0	Cytotoxic NK/T cells	IL2RB
GZMM	0	0.927539396420964	0.529	0.074	0	Cytotoxic NK/T cells	GZMM
SH3BGRL31	0	0.92293240281072	0.99	0.807	0	Cytotoxic NK/T cells	SH3BGRL3
CD2471	0	0.869054760862338	0.596	0.152	0	Cytotoxic NK/T cells	CD247
LSP11	0	0.860516715158717	0.87	0.532	0	Cytotoxic NK/T cells	LSP1
ITM2A1	0	0.846905948504509	0.644	0.236	0	Cytotoxic NK/T cells	ITM2A
CD961	0	0.837948762540515	0.608	0.149	0	Cytotoxic NK/T cells	CD96
SEPTIN11	0	0.829210729529115	0.666	0.227	0	Cytotoxic NK/T cells	SEPTIN1
ARHGDIB1	0	0.793650368149379	0.955	0.554	0	Cytotoxic NK/T cells	ARHGDIB
IL321	0	0.790216413831379	0.942	0.602	0	Cytotoxic NK/T cells	IL32
TIGIT1	0	0.775663643343725	0.475	0.12	0	Cytotoxic NK/T cells	TIGIT
ACAP11	0	0.771133176997567	0.64	0.219	0	Cytotoxic NK/T cells	ACAP1
CXCR61	0	0.741101302826274	0.402	0.087	0	Cytotoxic NK/T cells	CXCR6
HLA-E1	0	0.739876546955142	0.991	0.9	0	Cytotoxic NK/T cells	HLA-E
B2M1	0	0.702301425497568	1	0.999	0	Cytotoxic NK/T cells	B2M
TBC1D10C1	0	0.700557741765267	0.559	0.171	0	Cytotoxic NK/T cells	TBC1D10C
ARHGAP91	0	0.698343654091826	0.513	0.154	0	Cytotoxic NK/T cells	ARHGAP9
HLA-C1	0	0.685973618230959	1	0.991	0	Cytotoxic NK/T cells	HLA-C
HLA-A1	0	0.67515586702678	1	0.97	0	Cytotoxic NK/T cells	HLA-A
ZAP701	0	0.671744721740697	0.521	0.141	0	Cytotoxic NK/T cells	ZAP70
PTPN22	0	0.602045191971622	0.431	0.107	0	Cytotoxic NK/T cells	PTPN22
FASLG	0	0.586552064490402	0.301	0.012	0	Cytotoxic NK/T cells	FASLG
THEMIS	0	0.464995554005954	0.316	0.049	0	Cytotoxic NK/T cells	THEMIS
SAMD3	0	0.451753277724268	0.285	0.027	0	Cytotoxic NK/T cells	SAMD3
SLA2	0	0.410826467506401	0.281	0.033	0	Cytotoxic NK/T cells	SLA2
BTG11	1.55796900585491e-306	0.868826571081625	0.976	0.745	2.65197484176623e-302	Cytotoxic NK/T cells	BTG1
RPS271	2.13643698198764e-306	0.725889930976191	1	0.99	3.63664303073935e-302	Cytotoxic NK/T cells	RPS27
ITGAE	7.4943317661459e-306	0.961546827512679	0.479	0.151	1.27568515323336e-301	Cytotoxic NK/T cells	ITGAE
IKZF3	3.20877237925192e-304	0.586337255836081	0.4	0.093	5.46197234396262e-300	Cytotoxic NK/T cells	IKZF3
CXCL13	1.00225135568574e-302	1.49460957609905	0.261	0.033	1.70603225764827e-298	Cytotoxic NK/T cells	CXCL13
GIMAP71	7.86623000023771e-298	0.733753831557724	0.503	0.15	1.33898967064046e-293	Cytotoxic NK/T cells	GIMAP7
AOAH	7.38814568515992e-297	0.505079204392114	0.334	0.063	1.25761015852792e-292	Cytotoxic NK/T cells	AOAH
TRAC1	9.58992671995325e-297	0.717470015405065	0.52	0.163	1.63239732627044e-292	Cytotoxic NK/T cells	TRAC
RASAL31	1.55184706775035e-296	0.592579078682451	0.474	0.135	2.64155407872465e-292	Cytotoxic NK/T cells	RASAL3
TRBC11	6.42692482922059e-296	0.844036846887967	0.48	0.137	1.09399114442993e-291	Cytotoxic NK/T cells	TRBC1
STK17A1	1.75520646865831e-295	0.773492476475451	0.62	0.241	2.98771245095017e-291	Cytotoxic NK/T cells	STK17A
LIMD21	1.37128669647463e-292	0.743385497677366	0.731	0.321	2.33420421473912e-288	Cytotoxic NK/T cells	LIMD2
SRGN1	1.30125964742226e-291	0.741781361630191	0.952	0.588	2.21500417184217e-287	Cytotoxic NK/T cells	SRGN
LCP11	2.95424381019953e-288	0.802078027018746	0.772	0.372	5.02871381372164e-284	Cytotoxic NK/T cells	LCP1
PYHIN1	2.80727800214482e-282	0.426812360118066	0.303	0.053	4.77854861525091e-278	Cytotoxic NK/T cells	PYHIN1
RAB27A	1.6570163991621e-275	0.588009597247847	0.405	0.109	2.82057331465373e-271	Cytotoxic NK/T cells	RAB27A
LCP21	1.58313516868623e-269	0.722459040205948	0.651	0.274	2.69481268413771e-265	Cytotoxic NK/T cells	LCP2
CXCR31	5.034447223948e-266	0.580720230344616	0.434	0.123	8.56963606460428e-262	Cytotoxic NK/T cells	CXCR3
TMSB4X1	1.23126402866269e-264	0.682698621175611	1	0.933	2.09585762958963e-260	Cytotoxic NK/T cells	TMSB4X
GPR174	2.36267103758162e-262	0.402331914518088	0.302	0.057	4.02173864017143e-258	Cytotoxic NK/T cells	GPR174
FYB11	3.54889354653286e-262	0.740076943205153	0.732	0.332	6.04092659490823e-258	Cytotoxic NK/T cells	FYB1
FYN1	7.15391840543498e-262	0.560163998000793	0.457	0.138	1.21773999097314e-257	Cytotoxic NK/T cells	FYN
PTPN71	2.79595892392466e-260	0.657558059637115	0.498	0.17	4.75928128030455e-256	Cytotoxic NK/T cells	PTPN7
OASL	3.44444862436286e-253	0.527872858505303	0.387	0.103	5.86314044839045e-249	Cytotoxic NK/T cells	OASL
ALOX5AP	3.58762709521462e-251	0.792223090267214	0.633	0.267	6.10685884147432e-247	Cytotoxic NK/T cells	ALOX5AP
SH2D1A	1.28665503610546e-249	0.493179793279896	0.326	0.072	2.19014420245871e-245	Cytotoxic NK/T cells	SH2D1A
SH2D2A1	5.25183192268705e-247	0.569479936216724	0.501	0.165	8.9396682987979e-243	Cytotoxic NK/T cells	SH2D2A
MYL12A1	2.78405430441256e-246	0.739462691597809	0.942	0.756	4.73901723697107e-242	Cytotoxic NK/T cells	MYL12A
