	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
DZIP1	1.1847762147558e-54	0.445098122532895	0.329	0.051	1.82218581829442e-50	Epithelial cells 1	DZIP1
PSMD8	1.35588940624917e-54	0.583752616539755	0.984	0.972	2.08535790681122e-50	Epithelial cells 1	PSMD8
FLNA	1.93668254580737e-54	1.1000519859576	0.805	0.576	2.97861775545173e-50	Epithelial cells 1	FLNA
SDSL	2.74981566197428e-54	0.590694856166765	0.588	0.234	4.22921648811644e-50	Epithelial cells 1	SDSL
FLRT3	3.21227216421457e-54	0.605771469299553	0.479	0.145	4.940474588562e-50	Epithelial cells 1	FLRT3
LCN2	3.44650165543291e-54	0.918468696829993	0.97	0.898	5.30071954605582e-50	Epithelial cells 1	LCN2
HES6	3.98851461865361e-54	0.539439942128419	0.475	0.138	6.13433548348926e-50	Epithelial cells 1	HES6
SCIN	4.54717909041567e-54	0.484793074642433	0.448	0.118	6.9935614410593e-50	Epithelial cells 1	SCIN
TPCN1	4.68830779350146e-54	0.594579260996622	0.561	0.201	7.21061738640524e-50	Epithelial cells 1	TPCN1
SPNS2	8.82011067884508e-54	0.532024839980042	0.311	0.045	1.35653302240637e-49	Epithelial cells 1	SPNS2
ULK1	9.23645527016773e-54	0.505458710585122	0.461	0.132	1.4205668205518e-49	Epithelial cells 1	ULK1
DNALI1	1.35821465058898e-53	0.539293708637084	0.475	0.136	2.08893413260585e-49	Epithelial cells 1	DNALI1
ADAMTS9	1.43574853442953e-53	0.585597332510275	0.332	0.054	2.20818124595261e-49	Epithelial cells 1	ADAMTS9
IGF2BP3	2.86389330135352e-53	0.502561507861012	0.448	0.123	4.40466789748171e-49	Epithelial cells 1	IGF2BP3
RTN4	3.14722304344759e-53	0.541237115263417	0.964	0.891	4.8404290408224e-49	Epithelial cells 1	RTN4
RND3	4.23038971933878e-53	0.771427710357394	0.876	0.703	6.50633938834304e-49	Epithelial cells 1	RND3
MYL9	5.21648958151639e-53	0.670430882612375	0.484	0.151	8.02296097637221e-49	Epithelial cells 1	MYL9
FUT4	6.28310889013764e-53	0.491314528264852	0.407	0.097	9.66342147303168e-49	Epithelial cells 1	FUT4
S100A1	7.73401423554956e-53	0.68689970620725	0.334	0.056	1.18949138942752e-48	Epithelial cells 1	S100A1
SLC4A11	8.39115367649196e-53	0.526474524049493	0.482	0.146	1.29055943544446e-48	Epithelial cells 1	SLC4A11
DUSP1	8.65804374955788e-53	1.04270517283261	0.976	0.922	1.331607128682e-48	Epithelial cells 1	DUSP1
TBCB	1.09767916354161e-52	0.557246806425102	0.889	0.772	1.68823055352699e-48	Epithelial cells 1	TBCB
IMPA2	1.69502875645938e-52	0.912886607593433	0.692	0.452	2.60695422743453e-48	Epithelial cells 1	IMPA2
RHPN2	1.90602790255907e-52	0.611040702275902	0.855	0.667	2.93147091413584e-48	Epithelial cells 1	RHPN2
PCDHB9	2.76108091784299e-52	0.386310447456598	0.28	0.032	4.24654245164251e-48	Epithelial cells 1	PCDHB9
MYO6	3.75439081965939e-52	0.493321122297354	0.963	0.841	5.77425308063614e-48	Epithelial cells 1	MYO6
VPS37B	3.81286168640986e-52	0.708203741451142	0.81	0.602	5.86418127369837e-48	Epithelial cells 1	VPS37B
FUCA2	3.96161458363936e-52	0.593206230168414	0.858	0.735	6.09296322963734e-48	Epithelial cells 1	FUCA2
SLC25A3	5.79801143654133e-52	0.606171118984276	0.996	0.996	8.91734158940057e-48	Epithelial cells 1	SLC25A3
ARSA	7.11198146926243e-52	0.641528890040656	0.611	0.272	1.09382274997256e-47	Epithelial cells 1	ARSA
SPTBN1	8.98385727995724e-52	0.673420672898043	0.957	0.825	1.38171724965742e-47	Epithelial cells 1	SPTBN1
DAPL1	9.26468472050984e-52	0.63465839748953	0.311	0.048	1.42490851001441e-47	Epithelial cells 1	DAPL1
SST	9.77810402319586e-52	2.52921096896684	0.686	0.446	1.50387239876752e-47	Epithelial cells 1	SST
FOSL1	1.29629991633976e-51	0.758436764994433	0.506	0.175	1.99370927133055e-47	Epithelial cells 1	FOSL1
ALYREF	1.43097002363241e-51	0.577356924066807	0.533	0.191	2.20083189634665e-47	Epithelial cells 1	ALYREF
ODF3B	1.784088182335e-51	0.591472155638658	0.608	0.258	2.74392762443123e-47	Epithelial cells 1	ODF3B
SLC6A20	2.09575115389e-51	0.506460392469065	0.401	0.098	3.22326527468282e-47	Epithelial cells 1	SLC6A20
ITGA2B	2.45911384369309e-51	0.438510553962449	0.308	0.047	3.78211709159997e-47	Epithelial cells 1	ITGA2B
SMARCB1	2.63586415556078e-51	0.631520269334981	0.888	0.779	4.05395907125247e-47	Epithelial cells 1	SMARCB1
COQ8B	2.70396973855598e-51	0.558877044525036	0.516	0.182	4.1587054578991e-47	Epithelial cells 1	COQ8B
KRT18	2.70978740358937e-51	0.570277159974819	1	1	4.16765302672045e-47	Epithelial cells 1	KRT18
PLIN3	2.75029027373447e-51	0.676496676223434	0.862	0.713	4.22994644100362e-47	Epithelial cells 1	PLIN3
RAB5IF	3.86446250839313e-51	0.584473745376277	0.975	0.916	5.94354333790864e-47	Epithelial cells 1	RAB5IF
A4GALT	3.88577864980769e-51	0.66559664522718	0.783	0.503	5.97632756340422e-47	Epithelial cells 1	A4GALT
NREP	4.10917811473861e-51	0.448161324611457	0.386	0.089	6.31991594046798e-47	Epithelial cells 1	NREP
BST2	4.80880034992352e-51	0.667826104611732	0.994	0.965	7.39593493818237e-47	Epithelial cells 1	BST2
SRGAP1	6.16928752829789e-51	0.57228421304631	0.548	0.205	9.48836421852216e-47	Epithelial cells 1	SRGAP1
EMX1	6.25672275569653e-51	0.383801411970481	0.284	0.036	9.62283959826126e-47	Epithelial cells 1	EMX1
RIPK4	6.63681540815617e-51	0.610275590382257	0.534	0.195	1.02074220977442e-46	Epithelial cells 1	RIPK4
BAMBI	7.28734791382426e-51	0.900076111878402	0.756	0.519	1.12079410914617e-46	Epithelial cells 1	BAMBI
ADRM1	7.51037882094112e-51	0.558425151411403	0.961	0.916	1.15509626266074e-46	Epithelial cells 1	ADRM1
PITX1	8.61173433670251e-51	0.628067369622155	0.545	0.209	1.32448474098485e-46	Epithelial cells 1	PITX1
SDC4	2.10184823423007e-50	1.07366049416129	0.958	0.871	3.23264258424585e-46	Epithelial cells 1	SDC4
CD69	3.19629275321612e-50	0.545949212712258	0.283	0.036	4.91589825444639e-46	Epithelial cells 1	CD69
DTD1	5.46341548870799e-50	0.573580575306754	0.543	0.214	8.40273302163289e-46	Epithelial cells 1	DTD1
IGF2	6.02064625162338e-50	0.452760020491062	0.302	0.045	9.25975393499676e-46	Epithelial cells 1	IGF2
ATP2A2	6.42138137926662e-50	0.518902422885048	0.865	0.748	9.87608456131206e-46	Epithelial cells 1	ATP2A2
SLCO3A1	1.50218408011286e-49	0.455393567358467	0.388	0.095	2.31035911521358e-45	Epithelial cells 1	SLCO3A1
RPS6KA2	1.58795491588221e-49	0.5058494554187	0.451	0.135	2.44227466062685e-45	Epithelial cells 1	RPS6KA2
SLC35F6	2.10666703250555e-49	0.533101054703139	0.554	0.22	3.24005389599353e-45	Epithelial cells 1	SLC35F6
IL1RN	2.41256749274543e-49	0.809658860239818	0.485	0.167	3.71052880384247e-45	Epithelial cells 1	IL1RN
ISG20	2.45997387419178e-49	0.781408520001124	0.859	0.659	3.78343981850696e-45	Epithelial cells 1	ISG20
LYPD6B	2.90741428835797e-49	0.727313983414287	0.534	0.215	4.47160317549456e-45	Epithelial cells 1	LYPD6B
APOBEC3C	3.62079865574857e-49	0.50258435337174	0.394	0.103	5.5687883325413e-45	Epithelial cells 1	APOBEC3C
CHMP1B	4.33594079048074e-49	0.715842731540779	0.807	0.615	6.66867693575938e-45	Epithelial cells 1	CHMP1B
MT-ND1	4.3891497950292e-49	0.743594081963146	1	0.995	6.75051238475491e-45	Epithelial cells 1	MT-ND1
UGT2B7	5.2787568798117e-49	0.824181136961082	0.737	0.503	8.1187280811504e-45	Epithelial cells 1	UGT2B7
MPP6	5.59403073464267e-49	0.571829895494278	0.37	0.087	8.60361926988043e-45	Epithelial cells 1	MPP6
GULP1	6.91180370318151e-49	0.599289282220258	0.476	0.155	1.06303540954932e-44	Epithelial cells 1	GULP1
KRT10	7.67047333763088e-49	0.614587418767328	0.945	0.882	1.17971879932763e-44	Epithelial cells 1	KRT10
FCHO1	1.01262413037407e-48	0.448843510115563	0.376	0.088	1.55741591251533e-44	Epithelial cells 1	FCHO1
SNCAIP	1.06748885750789e-48	0.478905741573772	0.287	0.041	1.64179786284713e-44	Epithelial cells 1	SNCAIP
B3GALT5	1.20427252313557e-48	0.584038845226092	0.545	0.207	1.85217114058251e-44	Epithelial cells 1	B3GALT5
HOMER3	1.26573764920515e-48	0.442634163510279	0.4	0.103	1.94670450447752e-44	Epithelial cells 1	HOMER3
YWHAB	1.90986107829195e-48	0.397790132759084	1	0.996	2.93736633841302e-44	Epithelial cells 1	YWHAB
C20orf194	1.94080810057089e-48	0.407199193721478	0.37	0.085	2.98496285867803e-44	Epithelial cells 1	C20orf194
SLFN13	2.24884359060466e-48	0.523943822207207	0.407	0.107	3.45872144234996e-44	Epithelial cells 1	SLFN13
YBX3	2.48232273141956e-48	0.619029079847845	0.924	0.826	3.81781236092328e-44	Epithelial cells 1	YBX3
GASK1B	2.67836156339041e-48	0.405768066837927	0.325	0.06	4.11932008449445e-44	Epithelial cells 1	GASK1B
SERTAD3	2.92647644622671e-48	0.72087683295949	0.795	0.625	4.50092077429668e-44	Epithelial cells 1	SERTAD3
ALG1L	3.22570481782965e-48	0.494915549901225	0.419	0.121	4.96113400982201e-44	Epithelial cells 1	ALG1L
LIMD2	4.65216447807618e-48	0.439229633904149	0.394	0.101	7.15502896728116e-44	Epithelial cells 1	LIMD2
TRPV6	5.54314276689756e-48	0.339311434819803	0.284	0.04	8.52535357548845e-44	Epithelial cells 1	TRPV6
HIVEP2	7.44635501940509e-48	0.474351118243411	0.443	0.133	1.1452494019845e-43	Epithelial cells 1	HIVEP2
GRAMD1A	1.56180652630014e-47	0.586157986636385	0.781	0.562	2.40205843744962e-43	Epithelial cells 1	GRAMD1A
SUMO2	1.91442903868532e-47	0.419401589398345	0.999	0.997	2.94439186149803e-43	Epithelial cells 1	SUMO2
BNIP5	2.2985053385323e-47	0.967511029381555	0.66	0.385	3.53510121066268e-43	Epithelial cells 1	BNIP5
TNNC2	2.45879902078937e-47	0.450052995381035	0.416	0.117	3.78163289397405e-43	Epithelial cells 1	TNNC2
RRAD	2.65685766541785e-47	1.24393829643193	0.539	0.247	4.08624708941265e-43	Epithelial cells 1	RRAD
MYOM3	3.1730196753027e-47	0.427650161348445	0.322	0.063	4.88010426061555e-43	Epithelial cells 1	MYOM3
TFG	4.06073708105273e-47	0.507205314964178	0.936	0.865	6.2454136306591e-43	Epithelial cells 1	TFG
RIPK2	4.06948200015217e-47	0.592548397728071	0.552	0.23	6.25886331623404e-43	Epithelial cells 1	RIPK2
SPAG16	5.51362738780047e-47	0.757221173301335	0.663	0.405	8.47995892243713e-43	Epithelial cells 1	SPAG16
INSIG2	7.0386415594027e-47	0.471533735021885	0.558	0.221	1.08254307183614e-42	Epithelial cells 1	INSIG2
GPR137B	9.63087596199836e-47	0.43373922719609	0.368	0.091	1.48122872295535e-42	Epithelial cells 1	GPR137B
POLR2F	1.24823390805041e-46	0.533411282514275	0.898	0.807	1.91978375058153e-42	Epithelial cells 1	POLR2F
OAS3	1.26020758348048e-46	0.764708520889283	0.683	0.401	1.93819926339297e-42	Epithelial cells 1	OAS3
TENT5A	1.96338961123034e-46	0.7976139744179	0.825	0.66	3.01969322207226e-42	Epithelial cells 1	TENT5A
ODC1	2.98313240606562e-46	1.18195469760251	0.795	0.685	4.58805764052893e-42	Epithelial cells 1	ODC1
GUCY1B1	3.26019300213345e-46	0.452664368501775	0.325	0.067	5.01417683728125e-42	Epithelial cells 1	GUCY1B1
PIM1	3.30902558236167e-46	0.65410001752405	0.594	0.271	5.08928134567224e-42	Epithelial cells 1	PIM1
ZSWIM4	3.6480455625016e-46	0.455634274917599	0.383	0.099	5.61069407512745e-42	Epithelial cells 1	ZSWIM4
CYBA	4.07222412951679e-46	0.649089943309296	0.964	0.915	6.26308071119682e-42	Epithelial cells 1	CYBA
DYRK2	5.41778642675768e-46	0.498042292361118	0.522	0.199	8.33255552435332e-42	Epithelial cells 1	DYRK2
TMEM185B	6.98939877812167e-46	0.492514607392049	0.481	0.174	1.07496953207511e-41	Epithelial cells 1	TMEM185B
SYNE1	7.14570082064543e-46	0.389042290745899	0.323	0.062	1.09900878621527e-41	Epithelial cells 1	SYNE1
ARFGAP3	8.7281480053958e-46	0.571678556287092	0.868	0.691	1.34238916322987e-41	Epithelial cells 1	ARFGAP3
DGCR2	1.02893595023309e-45	0.490401928938883	0.582	0.251	1.58250349145848e-41	Epithelial cells 1	DGCR2
HIP1R	1.07024956886142e-45	0.674712368847924	0.678	0.403	1.64604383690886e-41	Epithelial cells 1	HIP1R
TSC22D3	1.20322967676685e-45	0.562426310528917	0.555	0.216	1.85056724286741e-41	Epithelial cells 1	TSC22D3
GUCD1	1.23840735490784e-45	0.572808141246217	0.612	0.306	1.90467051184826e-41	Epithelial cells 1	GUCD1
ERN1	1.30419993838098e-45	0.543224056371011	0.555	0.226	2.00585950522994e-41	Epithelial cells 1	ERN1
ABHD3	1.49742985407735e-45	0.539172007307166	0.668	0.369	2.30304711557096e-41	Epithelial cells 1	ABHD3
TXNRD1	1.5726072723105e-45	0.634880640534796	0.787	0.587	2.41866998481354e-41	Epithelial cells 1	TXNRD1
LRRIQ1	2.32842255458041e-45	0.425813691161226	0.313	0.059	3.58111388894467e-41	Epithelial cells 1	LRRIQ1
PLCXD2	2.93175008252526e-45	0.327656042357704	0.263	0.035	4.50903162692384e-41	Epithelial cells 1	PLCXD2
G0S2	3.81377676218531e-45	0.846115921866901	0.436	0.133	5.86558866024101e-41	Epithelial cells 1	G0S2
GPX7	4.28764344030448e-45	0.372212567147822	0.32	0.065	6.59439561118828e-41	Epithelial cells 1	GPX7
GALNT5	4.60029399201525e-45	0.421334417520118	0.358	0.086	7.07525215971945e-41	Epithelial cells 1	GALNT5
MLF1	4.61176154883133e-45	0.717923337341775	0.641	0.349	7.09288926210258e-41	Epithelial cells 1	MLF1
GABARAPL1	4.73186833663065e-45	0.463908292879196	0.509	0.184	7.27761350173794e-41	Epithelial cells 1	GABARAPL1
ARHGEF4	5.96088038711467e-45	0.35260664272767	0.274	0.041	9.16783403538237e-41	Epithelial cells 1	ARHGEF4
ANKLE2	6.39340568699857e-45	0.505685888766977	0.834	0.622	9.83305794660381e-41	Epithelial cells 1	ANKLE2
MYO15B	7.03937105081713e-45	0.561565281179831	0.557	0.224	1.08265526761567e-40	Epithelial cells 1	MYO15B
TP53I3	8.98573861290144e-45	0.6146029134296	0.832	0.701	1.38200659866424e-40	Epithelial cells 1	TP53I3
GRB14	9.7280391235258e-45	0.444070170822484	0.361	0.088	1.49617241719827e-40	Epithelial cells 1	GRB14
FAM168B	1.3555553009232e-44	0.433124764592846	0.491	0.178	2.08484405281988e-40	Epithelial cells 1	FAM168B
TGOLN2	1.38289260410372e-44	0.509578685695899	0.927	0.809	2.12688882511152e-40	Epithelial cells 1	TGOLN2
MIEN1	1.64155396950565e-44	0.538772739308809	0.928	0.866	2.52471000509968e-40	Epithelial cells 1	MIEN1
SMIM5	1.74363753189159e-44	0.519802530336398	0.353	0.086	2.68171452404927e-40	Epithelial cells 1	SMIM5
NUPR1	1.83619909504344e-44	1.32626498629724	0.54	0.258	2.82407420817682e-40	Epithelial cells 1	NUPR1
RAB31	1.8508272782323e-44	0.43556635141933	0.445	0.135	2.84657235392127e-40	Epithelial cells 1	RAB31
ZNF780A	2.35768515052395e-44	0.427170913091667	0.413	0.125	3.62611976150584e-40	Epithelial cells 1	ZNF780A
TMEM184B	2.62302003370543e-44	0.471656002494384	0.555	0.234	4.03420481183895e-40	Epithelial cells 1	TMEM184B
BIRC3	2.68287797203592e-44	0.969478420011867	0.677	0.445	4.12626632099125e-40	Epithelial cells 1	BIRC3
XRCC6	2.76636803695765e-44	0.545704415161986	0.975	0.933	4.25467404084087e-40	Epithelial cells 1	XRCC6
ISYNA1	3.96565178381383e-44	0.599943806876456	0.531	0.217	6.09917244350567e-40	Epithelial cells 1	ISYNA1
NSFL1C	4.81869358615964e-44	0.488779969438492	0.876	0.744	7.41115073551353e-40	Epithelial cells 1	NSFL1C
MZT2B	5.09008141120915e-44	0.615901974425201	0.943	0.902	7.82854521043967e-40	Epithelial cells 1	MZT2B
APOBEC3G	5.3250664888786e-44	0.389537703247919	0.334	0.075	8.18995225989529e-40	Epithelial cells 1	APOBEC3G
PRKX	5.57596904616828e-44	0.431753198257036	0.451	0.145	8.57584039300681e-40	Epithelial cells 1	PRKX
SPAG9	5.74298541860867e-44	0.513966807352349	0.771	0.54	8.83271157382014e-40	Epithelial cells 1	SPAG9
BMP2	6.15522569654682e-44	0.654018107174919	0.496	0.19	9.46673712128901e-40	Epithelial cells 1	BMP2
DSTN	6.44631547908351e-44	0.399024316623692	0.999	0.993	9.91443320683044e-40	Epithelial cells 1	DSTN
PPP4R1	6.60808165571517e-44	0.465931352040851	0.602	0.272	1.01632295864899e-39	Epithelial cells 1	PPP4R1
SH2D3A	6.9185851506645e-44	0.489506948388345	0.542	0.22	1.0640783961722e-39	Epithelial cells 1	SH2D3A
BCL7A	7.17317775416552e-44	0.417616162781495	0.416	0.125	1.10323473859066e-39	Epithelial cells 1	BCL7A
SDCBP2	7.31398123116917e-44	0.613153904432939	0.934	0.775	1.12489031335382e-39	Epithelial cells 1	SDCBP2
PISD	7.65084444976815e-44	0.431238021574988	0.482	0.173	1.17669987637434e-39	Epithelial cells 1	PISD
DDAH2	7.86549319613458e-44	0.558112836792315	0.862	0.727	1.2097128535655e-39	Epithelial cells 1	DDAH2
MLXIP	7.92949162855851e-44	0.532932684094198	0.759	0.535	1.2195558124723e-39	Epithelial cells 1	MLXIP
FBRSL1	7.98712850518958e-44	0.453508655784125	0.452	0.154	1.22842036409816e-39	Epithelial cells 1	FBRSL1
CUEDC1	8.49883395212459e-44	0.447363340305528	0.458	0.154	1.30712066183676e-39	Epithelial cells 1	CUEDC1
TACSTD2	8.95112815589898e-44	0.684367625101719	0.988	0.946	1.37668351037726e-39	Epithelial cells 1	TACSTD2
BCL2L11	1.01364087961887e-43	0.47145810646414	0.464	0.158	1.55897967285382e-39	Epithelial cells 1	BCL2L11
SLC15A4	1.03925463016981e-43	0.448044390738719	0.386	0.109	1.59837362120117e-39	Epithelial cells 1	SLC15A4
PSD3	1.19126149014105e-43	0.456340763646902	0.455	0.154	1.83216017183693e-39	Epithelial cells 1	PSD3
EPHA2	1.38693449273433e-43	0.795484409626664	0.771	0.56	2.1331052498254e-39	Epithelial cells 1	EPHA2
SCRN1	1.52436222044561e-43	0.421334417520118	0.401	0.119	2.34446909504534e-39	Epithelial cells 1	SCRN1
MYL6	1.63489311713251e-43	0.365407442715878	1	1	2.5144656141498e-39	Epithelial cells 1	MYL6
MEIS1	1.95627958483863e-43	0.492311004153389	0.525	0.199	3.00875800148181e-39	Epithelial cells 1	MEIS1
CSNK1D	2.14923804300686e-43	0.515944518877942	0.859	0.72	3.30552811014456e-39	Epithelial cells 1	CSNK1D
WNK2	2.16341470615016e-43	0.394397100098869	0.347	0.085	3.32733181805894e-39	Epithelial cells 1	WNK2
CELSR1	2.72239018905675e-43	0.436050799787618	0.496	0.181	4.18703611076929e-39	Epithelial cells 1	CELSR1
PRNP	3.20674282413935e-43	0.447577339689828	0.507	0.185	4.93197046352632e-39	Epithelial cells 1	PRNP
GPRC5C	3.29449021390815e-43	0.571744971966647	0.88	0.738	5.06692594899073e-39	Epithelial cells 1	GPRC5C
RAMP2	3.6328876593621e-43	0.342041445839608	0.278	0.045	5.58738122009891e-39	Epithelial cells 1	RAMP2
MYH9	4.34712348964287e-43	0.533300446249761	0.972	0.885	6.68587592707074e-39	Epithelial cells 1	MYH9
RBM42	6.25716974548202e-43	0.503027429161855	0.949	0.836	9.62352706855135e-39	Epithelial cells 1	RBM42
RNF24	6.32901784677266e-43	0.435310313729837	0.512	0.191	9.73402944833635e-39	Epithelial cells 1	RNF24
GLB1L	6.73412781464599e-43	0.376811167257763	0.341	0.081	1.03570885789255e-38	Epithelial cells 1	GLB1L
PODXL2	7.25472040107825e-43	0.53031316477623	0.522	0.215	1.11577599768583e-38	Epithelial cells 1	PODXL2
TP53BP2	7.93933975849191e-43	0.564716984488624	0.513	0.206	1.22107045485606e-38	Epithelial cells 1	TP53BP2
ANKRD36C	8.96586168708099e-43	0.523186303134466	0.597	0.276	1.37894952747306e-38	Epithelial cells 1	ANKRD36C
PIM3	1.05216816034406e-42	0.76420115795125	0.82	0.674	1.61823463060917e-38	Epithelial cells 1	PIM3
SBF1	1.15099645514989e-42	0.509171192845896	0.605	0.279	1.77023254802054e-38	Epithelial cells 1	SBF1
IQCD	1.19942873053678e-42	0.368994724385968	0.296	0.057	1.84472138756556e-38	Epithelial cells 1	IQCD
GDA	1.22672296459594e-42	0.472106131324504	0.458	0.159	1.88669991954856e-38	Epithelial cells 1	GDA
PTAFR	1.3009167636191e-42	0.501137199471183	0.314	0.069	2.00080998244618e-38	Epithelial cells 1	PTAFR
AKR1C2	2.26053347671075e-42	0.428320233370553	0.677	0.428	3.47670048718114e-38	Epithelial cells 1	AKR1C2
MAP4K4	2.70983484994747e-42	0.617161214216296	0.665	0.402	4.16772599921921e-38	Epithelial cells 1	MAP4K4
HES4	3.43926166260475e-42	0.72909582539367	0.642	0.361	5.28958443708611e-38	Epithelial cells 1	HES4
PRKAB1	3.77194711985502e-42	0.465382356370846	0.563	0.24	5.80125467033702e-38	Epithelial cells 1	PRKAB1
IER2	4.76807821660257e-42	0.726970721662695	0.99	0.952	7.33330429713475e-38	Epithelial cells 1	IER2
ZNF503	4.83809749002764e-42	0.565241232615412	0.593	0.272	7.4409939396625e-38	Epithelial cells 1	ZNF503
C19orf47	5.09491076154494e-42	0.404055772523886	0.365	0.1	7.83597275125612e-38	Epithelial cells 1	C19orf47
ARL6IP4	5.15192458439043e-42	0.456445315360372	0.982	0.972	7.92366001079248e-38	Epithelial cells 1	ARL6IP4
ZNF608	5.24619667022495e-42	0.394867603678988	0.392	0.114	8.06865047880597e-38	Epithelial cells 1	ZNF608
SPPL3	5.83452751570386e-42	0.464196277061004	0.525	0.214	8.97350331915253e-38	Epithelial cells 1	SPPL3
POLDIP3	8.37165877195013e-42	0.546288873011443	0.644	0.369	1.28756111912593e-37	Epithelial cells 1	POLDIP3
PLIN2	9.73277443556891e-42	0.623945491388773	0.563	0.257	1.4969007081905e-37	Epithelial cells 1	PLIN2
ST14	9.82614444411016e-42	0.523889983271486	0.951	0.865	1.51126101550414e-37	Epithelial cells 1	ST14
LIPH	1.07659379084945e-41	0.548775105588691	0.737	0.473	1.65580125032646e-37	Epithelial cells 1	LIPH
UTRN	1.23071888469865e-41	0.395886328197552	0.479	0.172	1.89284564466652e-37	Epithelial cells 1	UTRN
TMEM51	1.34030805822859e-41	0.512250525914239	0.632	0.325	2.06139379355557e-37	Epithelial cells 1	TMEM51
AC004556.3	1.54380725829116e-41	0.321257743763221	0.287	0.055	2.37437556325181e-37	Epithelial cells 1	AC004556.3
SNU13	1.66768472735652e-41	0.406642557366655	0.985	0.983	2.56489911067432e-37	Epithelial cells 1	SNU13
SOX9	2.65504442878064e-41	0.721303057310653	0.874	0.743	4.08345833146462e-37	Epithelial cells 1	SOX9
USP11	2.89581287398299e-41	0.613103448517258	0.681	0.433	4.45376020018583e-37	Epithelial cells 1	USP11
AGAP1	3.2601805031866e-41	0.400725283017467	0.389	0.114	5.01415761390098e-37	Epithelial cells 1	AGAP1
