	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
HLA-DQA1	0.00632352468182726	0.248603036975491	0.046	0.019	1
IFI35	6.23301729244591e-09	0.248357402919448	0.372	0.215	0.000106098420352014
PTTG1IP	1.92595772779773e-06	0.247893905425604	0.632	0.527	0.032783652442573
SOX17	0.0824005197568501	0.247581308379252	0.028	0.014	1
HPCAL1	8.27063356560586e-07	0.247030819777008	0.319	0.196	0.0140782724553743
RGS10	0.00237110797378015	0.247013701861797	0.446	0.365	1
ASAP1	3.96876120918107e-08	0.246726779420041	0.404	0.251	0.000675562533026801
MT-ND2	0.00284181127258199	0.245810126929397	0.972	0.908	1
NEK6	1.89350370596995e-09	0.245782479657387	0.302	0.155	3.22312200830205e-05
ATP1B3	1.68495230477635e-06	0.243119125698089	0.365	0.238	0.028681258131903
GBP2	7.00294125167145e-06	0.242269886654294	0.368	0.244	0.119204065985951
GNG5	3.8239462403154e-07	0.241858838129692	0.839	0.735	0.00650912129026488
MARCKSL1	7.00203528063876e-06	0.241102397133655	0.625	0.493	0.119188644547033
RUNX1	1.72414015988729e-11	0.240736787643384	0.435	0.235	2.93483138016014e-07
NR2F2	1.99051059551656e-05	0.240485456476842	0.758	0.683	0.338824713568828
IER3	2.93340360006981e-07	0.239530814042763	0.568	0.388	0.00499323960803883
NUPR1	0.00472157730790426	0.2395215873365	0.74	0.749	1
STOM	3.3143474709368e-06	0.239380272325421	0.474	0.344	0.0564168226502861
EDF1	3.07250211315407e-07	0.239039572113449	0.93	0.919	0.00523001309701085
LTB	8.13766824616405e-06	0.238974638386805	0.046	0.009	0.138519388886204
CFL1	0.000833674629768142	0.238668939193006	0.951	0.972	1
CHORDC1	4.04575843368636e-10	0.238648496990995	0.323	0.163	6.88669000582092e-06
INHBA	1.01801831335716e-18	0.238442366971632	0.449	0.179	1.73287077299656e-14
RGS4	0.000103621784750253	0.23838248886986	0.249	0.152	1
LHFPL6	5.68723756102673e-08	0.238305700669384	0.474	0.311	0.000968081577637971
NID2	4.95033576695316e-07	0.238282748468086	0.34	0.203	0.00842646154250767
SLC46A3	1.14884110203986e-12	0.237738709768104	0.235	0.086	1.95555732389225e-08
CALM1	2.8425602557177e-05	0.237697242379097	0.87	0.831	0.483860606728267
TSPAN11	9.24937140797117e-13	0.237186058912508	0.196	0.064	1.57442800106485e-08
TUBB4B	0.00427597755839674	0.237010665922093	0.6	0.538	1
PTPN13	2.64878244467074e-05	0.236964046056165	0.439	0.324	0.450875747731853
WWTR1	4.9072142702876e-05	0.234995177639698	0.512	0.403	0.835306013088355
TAGLN	0.00828244549223451	0.234952109294255	0.712	0.658	1
ARHGAP24	3.13525634205269e-13	0.234222372171488	0.249	0.093	5.33683334544209e-09
TNFRSF21	2.35512978011362e-08	0.234222372171488	0.186	0.08	0.00040089019117094
H1-4	2.00816259865126e-05	0.23376526532783	0.26	0.159	0.341829437542418
PPA1	0.0193277642724147	0.233593186099476	0.4	0.35	1
LRIG1	1.3767899297564e-08	0.232807618401934	0.232	0.108	0.000234357181843135
MZB1	5.76167518564314e-05	0.232418489595559	0.035	0.007	0.980752350100175
ALDOA	0.00406779674655533	0.232222749929624	0.863	0.884	1
CCN4	1.61167858318633e-07	0.232158486764036	0.305	0.174	0.00274339928429977
H2AJ	5.96456500238874e-07	0.231848857748015	0.568	0.405	0.0101528825470661
PSMA4	0.000212480044249735	0.231775278435961	0.512	0.415	1
LAP3	0.000124161427404299	0.231621191492234	0.333	0.235	1
STXBP5	7.74972628278713e-10	0.231055286058612	0.239	0.105	1.31915840785602e-05
LRATD1	1.20293175652441e-06	0.230997234125106	0.154	0.068	0.0204763043595586
CDC20	1.72815000856742e-07	0.230935204069164	0.056	0.01	0.00294165694458346
TGFBR2	2.34635369724103e-08	0.230894229473075	0.333	0.188	0.000399396326344368
TGFB2	1.26596238547894e-08	0.230775653219705	0.249	0.12	0.000215492117256226
GLRX	0.000908049485031856	0.230580991284557	0.256	0.181	1
MT-CO3	0.000102375800470845	0.230254542987898	1	0.976	1
UNC5B	2.69952196775785e-10	0.229874316732215	0.319	0.156	4.59512629351742e-06
PDLIM1	0.148010667993119	0.22960627962455	0.411	0.41	1
LAMTOR5	4.37948892186939e-06	0.229584232035078	0.632	0.502	0.0745476604280607
MRPL41	1.536307066899e-05	0.229246662684951	0.537	0.417	0.261510188927547
C4orf3	0.000742070152913467	0.228599974031456	0.737	0.681	1
COL18A1	0.327592598432543	0.228111811669446	0.53	0.61	1
FRMD6	8.48219851414488e-07	0.227852139286409	0.47	0.321	0.0144383983107774
RRM2	0.000490303414316432	0.22677189325426	0.067	0.025	1
HLA-DRB5	0.171088448204492	0.226610308633435	0.067	0.048	1
ARPC5	0.000148272627546279	0.226598360172245	0.565	0.444	1
MT-ND5	2.42978516615582e-05	0.226501596592672	0.961	0.873	0.413598030983044
JMY	2.04587911550008e-09	0.226475369578218	0.232	0.103	3.48249543040423e-05
ITGB5	3.2958836346074e-08	0.223383173072354	0.372	0.216	0.000561025312282872
SGK1	1.15378180514245e-05	0.223235482663031	0.26	0.153	0.196396738871348
COX5A	0.290797024248827	0.223021858706356	0.512	0.511	1
MYLK	1.78346967920948e-06	0.22294694351034	0.607	0.47	0.0303582208795037
EGLN3	1.16768647790541e-07	0.221836500580931	0.249	0.124	0.0019876359226906
ACTN4	8.58465058119774e-06	0.221748488259367	0.491	0.357	0.146127922193148
GNG2	3.41945270212067e-13	0.221399946092036	0.196	0.063	5.8205923895498e-09
SYNPO2	0.000126751845111167	0.220861414005829	0.442	0.333	1
PAG1	2.90931601966646e-12	0.220405106775114	0.196	0.066	4.95223772867624e-08
ARHGDIB	0.686051776496999	0.220130076007972	0.196	0.192	1
MXD1	1.03352667315117e-10	0.220077338794202	0.193	0.071	1.75926910303792e-06
CLK1	1.29435731147539e-06	0.219839485773635	0.389	0.253	0.0220325501559342
PLEKHG1	4.14549981329393e-10	0.219436202791778	0.242	0.106	7.05646978218893e-06
ACTN1	0.000391958557372442	0.219401132884838	0.681	0.621	1
ATP5MD	0.000292513769589121	0.219344298413441	0.789	0.726	1
STARD13	2.7361749613262e-07	0.219281761831206	0.347	0.209	0.00465751701916946
BTN3A2	3.1766845864495e-15	0.21921743075977	0.26	0.09	5.40735250305434e-11
AKAP13	1.40812650900716e-07	0.219039824041245	0.498	0.331	0.00239691294363199
PTK7	0.011832682735109	0.218748810655832	0.565	0.527	1
UBC	0.000183375167696637	0.217501853557814	0.989	0.992	1
FTL	0.0146887678240087	0.217215038720426	1	0.998	1
PCSK1N	5.27140158057809e-05	0.216505806072834	0.211	0.119	0.897297977046002
SMDT1	9.87592833824893e-05	0.216505806072834	0.449	0.341	1
SLFN5	5.06094643063636e-06	0.216424350801328	0.274	0.161	0.0861474301422921
SRPX2	0.000128697155764477	0.216197663001351	0.498	0.389	1
TSPYL2	0.0047803170316527	0.216090223457001	0.372	0.31	1
MS4A1	3.36922767633329e-06	0.215869297755114	0.018	0	0.0573509935065452
PPFIBP1	7.63692227768937e-09	0.215391596005401	0.467	0.287	0.000129995691010829
ATP5PD	0.000214543706811149	0.215385730158632	0.698	0.629	1
CSRNP3	9.41846347779436e-06	0.215316191248729	0.26	0.154	0.160321085319016
HMGA1	0.149117220192722	0.215316191248729	0.109	0.084	1
ISM1	7.12895755942337e-11	0.215239268803915	0.207	0.077	1.21349115576505e-06
GGCT	0.000226777752722122	0.214977365373788	0.33	0.237	1
ZMIZ1	1.21504718738906e-05	0.214819772195794	0.382	0.263	0.206825332237366
ATF4	4.84338611796478e-07	0.214293015306677	0.604	0.436	0.00824441184999965
RPS18	0.000228310698285682	0.213428144972455	1	0.998	1
PLAT	3.85330469687053e-05	0.212769865165389	0.456	0.33	0.655909525501302
NDUFB8	1.08050596009881e-09	0.212743887276635	0.298	0.148	1.8392372452802e-05
TENM4	6.73314427848753e-10	0.212716942620276	0.253	0.113	1.14611581908415e-05
CADPS	1.28964678282116e-05	0.212615615722188	0.225	0.126	0.219523675371818
MRPL33	4.56122170944421e-05	0.212339886690066	0.544	0.423	0.776411159381593
KPNA2	0.000583135077430468	0.211282106571881	0.158	0.09	1
IFIT3	1.25653661831477e-06	0.2110048875107	0.211	0.106	0.021388766316954
TRA2A	5.77866994292699e-07	0.210307808728751	0.4	0.26	0.00983645197685032
GMFG	1.81110835833474e-09	0.21029188368272	0.102	0.025	3.0828686475574e-05
GPI	0.00118116716553358	0.210075196877991	0.474	0.387	1
PIK3R3	2.27426955643133e-06	0.210036310743276	0.161	0.074	0.0387126163895742
MTCH2	1.15802384579676e-05	0.209506519038253	0.305	0.198	0.197118819031524
IFI6	6.88865431708713e-07	0.209506519038253	0.474	0.319	0.0117258673785457
ASRGL1	0.753009876327212	0.208866371097918	0.049	0.046	1
PTGER2	5.70820087363247e-10	0.207722782227988	0.235	0.1	9.71649952709719e-06
IGKV1D-17	0.0380730144618848	0.207125664683138	0.004	0	1
GPR137B	2.53546069195646e-07	0.206409928337327	0.274	0.15	0.00431586118984829
C1RL	5.85389605805406e-07	0.206111128543187	0.33	0.2	0.00996450187001961
MAP7D1	4.98825667407085e-07	0.206054890796249	0.347	0.214	0.00849101051060339
DDIT4	0.790564200891438	0.205941974703547	0.291	0.313	1
SPSB1	0.00107533523739791	0.205036784979138	0.323	0.239	1
HTR2B	0.000565853461542815	0.204933972373491	0.393	0.297	1
GAS7	2.15490870330736e-05	0.204455805018604	0.351	0.241	0.366808559476979
ISG15	4.10156327473903e-19	0.204384038582149	0.418	0.173	6.98168100626078e-15
WASL	0.000119864400042342	0.204375424423157	0.526	0.419	1
CLEC2B	0.00426881202342909	0.203825224676328	0.337	0.265	1
CSGALNACT2	0.000102937528384939	0.203807746679382	0.267	0.172	1
CDK1	4.29176219850584e-11	0.203668724698858	0.105	0.022	7.30543761429664e-07
RAB24	4.6410996624158e-06	0.203035719123506	0.411	0.28	0.0790007984536417
CLSTN3	1.25801697340156e-06	0.202879996198115	0.239	0.127	0.0214139649212414
ANKRD28	1.47221305659359e-08	0.202711193655801	0.354	0.197	0.000250600106493361
MYO1B	0.000133824724703939	0.20245353304933	0.312	0.213	1
FKBP5	6.12874003284228e-10	0.201772680980519	0.158	0.054	1.04323412839041e-05
COX17	5.34580721193119e-05	0.201646686915474	0.414	0.296	0.909963303614928
NKG7	7.69293103639034e-05	0.201252884527089	0.028	0.004	1
TCP1	0.000187292680912222	0.201120523540833	0.533	0.433	1
CD82	9.26055601677847e-06	0.200642642628783	0.196	0.104	0.157633184517603
ABI3BP	0.968110476138946	0.200386140709557	0.218	0.23	1
HMGB2	0.075421449380206	0.200386140709557	0.228	0.19	1
CHRD	0.000827067851865206	0.200159853352668	0.333	0.242	1
C1orf198	2.10303564675627e-05	0.19992602428375	0.333	0.217	0.357978727790853
IRF1	1.21994324983401e-05	0.199749329822638	0.488	0.342	0.207658739986745
PMAIP1	3.97890620447212e-06	0.199591486301755	0.161	0.076	0.0677289414125244
TRMT112	0.000139241888208546	0.199410027654127	0.807	0.747	1
CYTH3	4.80708966095134e-07	0.199162999440116	0.295	0.169	0.00818262802087137
BMP1	2.80445643032273e-05	0.19896945191139	0.456	0.337	0.477374573569534
ADGRE2	4.78478615077692e-06	0.198738287828075	0.126	0.053	0.0814466298585247
IGLV1-40	3.81867037748264e-11	0.198659395990089	0.095	0.018	6.50014071655096e-07
DUSP6	5.6898714911429e-10	0.198552816456997	0.204	0.08	9.68529925222345e-06
RPL36AL	1.37241754427892e-05	0.198508853468887	0.916	0.872	0.233612914387157
KCTD11	1.10621459022202e-09	0.197760671302734	0.242	0.107	1.88299847547592e-05
ARRDC3	1.27819200226539e-05	0.197692031540294	0.347	0.226	0.217573842625615
ARHGDIA	0.000543580339305126	0.197631513524047	0.642	0.55	1
ACADVL	5.34619300125533e-06	0.197097255035778	0.632	0.483	0.0910028972673682
IGLV2-11	1.05255558067296e-15	0.196913948802752	0.105	0.014	1.79166010942152e-11
ALDH1A3	0.00214496235443829	0.196544074415163	0.351	0.276	1
NIBAN2	1.86440620867348e-08	0.196210464738364	0.242	0.115	0.000317359224840401
PLIN2	0.00983910138855494	0.195898749717243	0.305	0.243	1
MT1X	2.57429595986665e-05	0.195624766615832	0.375	0.253	0.438196658288502
COX6B1	3.67867177645637e-06	0.195436924737823	0.909	0.863	0.0626183509788403
ANXA2	0.0218664126327409	0.195307500671796	0.919	0.914	1
OSMR	5.97892423723237e-08	0.195132155280267	0.344	0.195	0.00101773248366169
RAB13	0.0156903009807532	0.194652712707571	0.488	0.444	1
AGPAT5	1.96623491344186e-05	0.194552776596071	0.179	0.094	0.334692506966074
RARB	2.28400219710627e-12	0.194543572535726	0.172	0.051	3.88782853991429e-08
FLOT1	9.75228779931485e-05	0.194479499742835	0.547	0.438	1
HNRNPC	7.2254068083896e-05	0.194005015256393	0.804	0.73	1
NDUFS8	0.000378803159246564	0.193871243873762	0.582	0.48	1
PCED1A	2.50361514840411e-05	0.193838174826883	0.372	0.254	0.426165370561348
CCNB1	0.072031938766382	0.193590579200704	0.056	0.034	1
ARPC3	9.45569707192972e-05	0.193564874853543	0.86	0.813	1
RPS9	1.33785249137263e-05	0.192714266919692	0.982	0.991	0.227729251081449
NARF	2.34179526402418e-07	0.192702324544595	0.295	0.164	0.00398620389842196
LYZ	0.0581053633104664	0.19266822754872	0.011	0.031	1
SRSF3	0.000311211311536116	0.192079577354061	0.67	0.574	1
BAX	4.5250143930956e-06	0.191788803540453	0.4	0.265	0.0770247949992733
SRSF7	0.00817102446572005	0.191532921662544	0.614	0.558	1
TMEM204	0.00131726049359872	0.191311316328802	0.439	0.35	1
RAC2	0.110685311822459	0.190965782408369	0.077	0.055	1
TAF1D	6.66606018289544e-06	0.190858232636836	0.526	0.382	0.113469676433246
LGALS9	1.28878796299418e-08	0.190774199777219	0.211	0.093	0.000219377487060869
CHURC1	1.88196115661205e-05	0.190483513321876	0.568	0.447	0.320347428078503
CROCC	8.81968337846104e-09	0.190213077300147	0.214	0.094	0.000150128650468164
TCTN3	0.00106672395408189	0.190150918515102	0.319	0.235	1
S100B	0.894964941412078	0.189994534862961	0.004	0.004	1
SAMD11	4.08804453960254e-09	0.189858428805646	0.204	0.086	6.95866941531144e-05
TNS1	0.00056617400120168	0.189738896510048	0.358	0.263	1
SERPINH1	0.197741582361417	0.189738896510048	0.842	0.869	1
FAT1	9.09165966776789e-06	0.189635407033953	0.319	0.202	0.154758230864745
UBE2C	0.000419396127370264	0.18930264158054	0.06	0.021	1
GBP5	2.71809740599258e-09	0.189232332234869	0.077	0.015	4.62674540448057e-05
RAB7A	0.000126220557229229	0.188476143658413	0.625	0.529	1
LRP1	0.025124709681762	0.188157545601905	0.768	0.723	1
TSPO	0.00786638819308437	0.187447085002059	0.604	0.532	1
FUT8	1.95310608169938e-05	0.187145641469231	0.239	0.14	0.332457717226869
TAPBP	0.00429385732769865	0.187094644357167	0.456	0.375	1
CCDC71L	8.29551073666924e-07	0.186781543152875	0.242	0.126	0.0141206183759584
ACTR3	0.0506069149091378	0.186654613111279	0.407	0.368	1
ANK3	1.12827343264076e-07	0.186634527931359	0.186	0.081	0.0019205470370411
NID1	0.0446245075165302	0.186527911341025	0.547	0.513	1
TMEM123	2.95920833555619e-08	0.186517245394	0.4	0.233	0.000503716442878375
BCAR1	2.89129189734841e-06	0.186510574069537	0.347	0.217	0.0492155706766647
FAM118B	1.97156830803806e-10	0.186478567346462	0.207	0.081	3.35600357394238e-06
S100A6	0.876783917273487	0.185988712332116	0.951	0.978	1
SQSTM1	0.000128919630961593	0.185729444645033	0.94	0.899	1
IFI16	4.70251694801509e-06	0.185456896057058	0.589	0.447	0.0800462434891129
PTS	5.01811593660277e-07	0.185428418049191	0.34	0.203	0.00854183694728524
IL24	3.36922102606849e-06	0.185031893832521	0.018	0	0.0573508803057379
FGFR1	1.39474570837447e-06	0.184914147712341	0.414	0.268	0.0237413614479503
APOL6	1.14687062209908e-05	0.184651580247282	0.256	0.152	0.195220317293706
TNFRSF14	1.26837535407888e-05	0.18362762244819	0.281	0.173	0.215902852771306
ASXL1	0.0112578714828918	0.183537914322923	0.323	0.25	1
TASP1	2.79773956737304e-08	0.183512322145161	0.281	0.145	0.000476231229158238
STAT3	0.00744821102886844	0.183424540808793	0.607	0.553	1
UBE2E1	1.688375657666e-05	0.182845559400421	0.428	0.304	0.287395304447907
SPTBN1	0.00077350618276694	0.182843762042659	0.425	0.331	1
SHFL	2.26463331362791e-05	0.182111969240666	0.453	0.326	0.385485882645744
SPOCK1	4.96550131140038e-06	0.182102894345691	0.393	0.257	0.0845227633226573
GLIPR1	0.0547758614834453	0.181950923489457	0.291	0.239	1
KCTD10	0.000193202346597808	0.181658932640651	0.295	0.2	1
APOL1	1.10673429695329e-05	0.181277317761852	0.204	0.11	0.188388312027389
RIN2	1.15552850511715e-06	0.181090306932517	0.33	0.198	0.0196694062141041
TSC22D3	0.0439132703657658	0.180921711390594	0.295	0.249	1
PTPRE	3.6693974553021e-06	0.180863582444738	0.204	0.104	0.0624604834841523
MYO10	3.74031379305019e-08	0.180851994928321	0.193	0.083	0.000636676213853004
EPS8	0.000166295553136974	0.180738898259097	0.593	0.461	1
RPL14	0.00098467338427116	0.180599191606654	1	0.996	1
TLE1	0.000379697486494898	0.180561162353307	0.34	0.247	1
ITPRID2	1.67726801036273e-08	0.18047615431442	0.291	0.148	0.000285504560723944
SELENOH	0.00049009267754615	0.179689195996479	0.726	0.648	1
CCL11	0.000710200018362412	0.17958152557026	0.07	0.029	1
PRRC2C	5.43980061546324e-06	0.179503719841564	0.674	0.527	0.0925962860764153
PDPN	0.00661403484675003	0.17934815093877	0.519	0.454	1
IGF1R	1.65005656696361e-06	0.179169654799861	0.298	0.173	0.0280872628828546
CCNA1	0.0251414654574651	0.178978201672264	0.032	0.013	1
PGM2L1	1.65581684932585e-07	0.178856010831167	0.396	0.242	0.00281853144092246
GRN	0.00423340677765078	0.178133333862429	0.6	0.526	1
TDG	2.45049731995301e-07	0.17802950923996	0.344	0.2	0.00417123653802401
MT-ND1	0.00146100093949459	0.177848802161084	0.989	0.928	1
PSMA7	0.00168385056638037	0.177714477607048	0.782	0.708	1
MRPL51	0.000243904566514723	0.177696475470995	0.649	0.563	1
DRAM1	3.81455643608171e-05	0.177573348998433	0.27	0.166	0.649313796549829
CYSTM1	0.00202759819503341	0.177268901084903	0.389	0.295	1
COX4I1	0.00110231625092364	0.176814433555543	0.961	0.958	1
CAPZB	0.000331311463829709	0.176539398755189	0.839	0.814	1
BUB3	0.00137283303358321	0.176539398755189	0.375	0.287	1
TPD52L2	4.86368698556322e-05	0.176153540875872	0.4	0.283	0.827896798682571
TRIM22	3.13966055922149e-06	0.175945281446258	0.312	0.19	0.0534433020390682
CAVIN1	0.0345521301134096	0.175520792377917	0.709	0.722	1
CYB5A	0.00307180081051847	0.175128946537095	0.309	0.235	1
TMEM215	0.166966808619132	0.17496354382965	0.232	0.201	1
TUBA1C	0.200047733930728	0.17485429978647	0.351	0.315	1
VDAC1	0.0211101920277928	0.174255436046821	0.481	0.432	1
WDFY1	1.38382335950725e-06	0.174196328407397	0.193	0.094	0.0235554412255324
CX3CL1	0.00221264325994559	0.174025554172661	0.204	0.136	1
ATP5F1E	0.006306380047037	0.173944608994953	0.982	0.947	1
MRC2	0.000376893225176896	0.173510434718162	0.561	0.456	1
RBX1	0.00173952838271942	0.173476038975244	0.6	0.507	1
F2RL2	2.99428773511798e-10	0.173164671974533	0.123	0.033	5.09687658271783e-06
ID4	0.0232081381991379	0.173078794713822	0.351	0.297	1
AUP1	0.000415288660864157	0.172929975048332	0.547	0.442	1
MRPL32	0.00012516492401911	0.172686625964363	0.382	0.276	1
PTPRCAP	3.41949587397712e-09	0.17237176453996	0.049	0.005	5.82066587668386e-05
ANKRD37	0.320445629486396	0.172127880668043	0.109	0.092	1
CDH11	0.0827782174732244	0.171957732383039	0.677	0.686	1
MBNL1	0.00216528173619711	0.171516922220038	0.593	0.503	1
PHLDA2	2.93445292982149e-06	0.171370066849387	0.316	0.187	0.0499502577714214
SMPDL3A	0.00426031186112543	0.170870243655481	0.368	0.294	1
PCSK7	0.0162859123079102	0.170775042722167	0.228	0.169	1
RANBP1	0.0112434212917183	0.170406983216687	0.47	0.402	1
RBPMS	0.0326838573311801	0.170396822354903	0.586	0.513	1
IL33	0.380242084222166	0.170373571643117	0.396	0.393	1
BHLHE40	0.000310788219744363	0.170207992044532	0.33	0.224	1
MCM7	3.64599124814274e-05	0.169348301943566	0.214	0.121	0.620620630258858
PARP14	2.24303558301056e-07	0.169317482919012	0.295	0.158	0.00381809516940058
POLR1D	0.000885921687612088	0.16929846292546	0.526	0.439	1
HDAC7	5.8183720398619e-06	0.169263623213776	0.418	0.282	0.0990403288625293
HCLS1	1.23623292538353e-11	0.169252862494298	0.095	0.017	2.10431568558785e-07
NDUFA2	0.00111320543134512	0.169197921565599	0.488	0.404	1
MRPL13	0.000205010227320218	0.169148981179616	0.319	0.224	1
SMOC2	0.0190341928199679	0.168818881320055	0.302	0.235	1
TPM4	0.0255271692216342	0.168629581488376	0.87	0.879	1
DENND2B	0.000554877581176775	0.168550053587552	0.498	0.401	1
CMTM3	0.0225707437890624	0.168548486174215	0.442	0.388	1
NKD2	4.54195900002006e-05	0.168506375924756	0.211	0.121	0.773132260983414
MT-ND6	0.00366430476136676	0.168285297542533	0.544	0.448	1
ZNF532	6.11422005122247e-07	0.168175561262021	0.27	0.147	0.0104076253711909
SPATS2L	0.0028039070150089	0.167939518224699	0.533	0.456	1
HSPA4	0.000563234975584	0.167928956342333	0.358	0.265	1
ATP5MF	0.00257897073130467	0.167803926006162	0.74	0.712	1
